jahr,monat,bundesstaat,magnitude,streckenlaenge,breite,verletzte,todesopfer
2015,6,ND,0,0.08,15,0,0
2015,6,KS,0,1.03,50,0,0
2015,6,NE,0,1.86,50,0,0
2015,6,WY,0,1.9,50,0,0
2015,6,WV,0,1.35,200,0,0
2015,6,MD,1,2.02,100,0,0
2015,6,MD,1,16.11,800,0,0
2015,6,MN,0,0.1,25,0,0
2015,6,NC,0,0.03,25,0,0
2015,6,NC,1,0.49,100,0,0
2015,6,NC,1,0.67,175,0,0
2015,6,NC,1,0.05,100,0,0
2015,6,ND,0,0.25,20,0,0
2015,6,ND,0,3.0,75,0,0
2015,6,ND,0,0.83,50,0,0
2015,6,ND,0,0.83,50,0,0
2015,6,ND,0,1.0,50,0,0
2015,6,ND,0,0.1,25,0,0
2015,6,ND,0,0.1,25,0,0
2015,6,ND,0,2.0,50,0,0
2015,6,ND,0,2.36,300,0,0
2015,6,ND,1,0.91,120,0,0
2015,6,ND,1,3.0,150,0,0
2015,6,ND,1,4.8,75,0,0
2015,6,ND,1,5.29,150,0,0
2015,6,ND,1,3.23,800,0,0
2015,6,ND,1,3.45,300,0,0
2015,6,ND,1,2.03,75,0,0
2015,6,ND,1,0.84,100,0,0
2015,6,ND,2,3.0,400,0,0
2015,6,PA,0,1.81,50,0,0
2015,6,SD,0,0.33,50,0,0
2015,6,VA,0,3.59,25,0,0
2015,6,IA,0,0.1,25,0,0
2015,6,MO,0,0.11,10,0,0
2015,6,MO,0,0.65,40,0,0
2015,6,MO,1,2.48,50,0,0
2015,6,MO,2,2.26,400,0,0
2015,6,KS,0,0.16,50,0,0
2015,6,MT,1,17.47,50,1,0
2015,6,ND,1,3.85,80,0,0
2015,6,PA,1,0.68,100,0,0
2015,6,PA,1,1.1,100,0,0
2015,7,KY,0,0.3,100,0,0
2015,7,MO,0,0.18,50,0,0
2015,7,MO,0,1.41,100,0,0
2015,7,MO,0,0.2,50,0,0
2015,7,MO,1,0.93,100,0,0
2015,7,MO,1,3.25,600,0,0
2015,7,TN,0,0.87,50,0,0
2015,7,TN,0,0.32,50,0,0
2015,7,TN,0,2.65,50,0,0
2015,7,TN,0,2.53,100,0,0
2015,7,TN,0,1.08,100,0,0
2015,7,KY,0,1.0,30,0,0
2015,7,SD,0,0.45,40,0,0
2015,7,KS,0,0.23,30,0,0
2015,7,KS,1,8.3,250,0,0
2015,7,MO,0,1.23,40,0,0
2015,7,WI,0,0.08,25,0,0
2015,7,WI,0,2.25,50,0,0
2015,7,WI,1,0.75,75,0,0
2015,7,KY,0,0.25,50,0,0
2015,7,NM,0,0.25,25,1,0
2015,7,OK,1,0.3,75,0,0
2015,7,WY,0,0.05,10,0,0
2015,7,CA,0,2.68,10,0,0
2015,7,MO,0,0.18,100,0,0
2015,7,MO,0,0.15,50,0,0
2015,7,MO,1,6.26,125,0,0
2015,7,AR,1,3.6,300,0,0
2015,7,CO,1,0.11,50,0,0
2015,7,DE,0,0.52,75,0,0
2015,7,MO,0,1.38,100,0,0
2015,7,MO,0,2.36,100,0,0
2015,7,OK,1,5.5,220,0,0
2015,7,OK,1,3.7,500,0,0
2015,7,PA,0,0.96,150,0,0
2015,7,PA,1,0.94,225,0,0
2015,7,PA,1,0.74,75,1,0
2015,7,KY,0,3.24,100,0,0
2015,7,KY,0,2.51,100,0,0
2015,7,KY,0,0.9,150,0,0
2015,7,ID,0,7.44,10,0,0
2015,7,IL,0,0.09,50,0,0
2015,7,ND,0,0.06,25,0,0
2015,7,IN,0,6.44,125,0,0
2015,7,MN,0,2.98,100,0,0
2015,7,MN,0,0.1,25,0,0
2015,7,MN,0,0.05,10,0,0
2015,7,MN,0,1.92,100,0,0
2015,7,MN,0,0.5,150,0,0
2015,7,MN,1,2.01,150,0,0
2015,7,MN,1,0.05,30,0,0
2015,7,MN,1,1.96,100,0,0
2015,7,MN,2,12.09,400,0,0
2015,7,ND,0,0.05,25,0,0
2015,7,ND,0,0.05,10,0,0
2015,7,IN,0,0.1,50,0,0
2015,7,IN,0,0.01,50,0,0
2015,7,IN,1,0.6,50,0,0
2015,7,IN,1,0.07,25,0,0
2015,7,KS,3,5.32,350,0,0
2015,7,KY,0,1.5,35,0,0
2015,7,KY,0,1.45,100,0,0
2015,7,KY,1,1.1,50,0,0
2015,7,MI,0,0.8,50,0,0
2015,7,WI,0,0.05,50,0,0
2015,7,AL,0,2.67,50,0,0
2015,7,AL,0,0.91,75,0,0
2015,7,AL,0,0.77,100,0,0
2015,7,AL,1,9.12,150,0,0
2015,7,AL,1,11.43,250,0,0
2015,7,AL,1,4.92,300,0,0
2015,7,KY,1,0.5,200,0,0
2015,7,TN,1,10.53,300,0,0
2015,7,TN,1,2.76,150,0,0
2015,7,TN,1,7.85,200,0,0
2015,7,IA,0,1.51,10,0,0
2015,7,IA,0,2.07,40,0,0
2015,7,IL,0,0.55,10,0,0
2015,7,IL,1,0.84,100,0,0
2015,7,IL,1,1.41,50,0,0
2015,7,IL,1,1.11,200,0,0
2015,7,IL,2,1.72,300,0,0
2015,7,IL,2,5.95,700,1,0
2015,7,IL,2,2.39,250,1,0
2015,7,IN,1,0.21,75,0,0
2015,7,IN,1,0.38,100,0,0
2015,7,MN,1,5.14,100,0,0
2015,7,SD,0,0.42,50,0,0
2015,7,SD,0,1.68,100,0,0
2015,7,IL,0,0.1,50,0,0
2015,7,IL,0,0.1,50,0,0
2015,7,MN,0,1.87,75,0,0
2015,7,MN,0,0.01,25,0,0
2015,7,WI,1,5.25,50,0,0
2015,7,WI,1,4.94,50,0,0
2015,7,CA,0,0.24,50,0,0
2015,7,CA,0,3.15,20,0,0
2015,7,CO,1,0.29,100,0,0
2015,7,MN,1,5.4,500,0,0
2015,7,ND,1,0.5,350,0,0
2015,7,ND,1,0.4,25,0,0
2015,7,NE,0,0.1,10,0,0
2015,7,SD,0,0.66,150,0,0
2015,7,SD,0,0.81,250,0,0
2015,7,SD,0,1.61,250,0,0
2015,7,SD,1,2.8,440,0,0
2015,7,MN,0,0.34,25,0,0
2015,7,SD,0,0.09,10,0,0
2015,7,SD,0,0.18,20,0,0
2015,7,ND,0,3.09,50,0,0
2015,7,NE,0,0.1,10,0,0
2015,7,NE,0,0.1,10,0,0
2015,7,NM,0,0.21,20,0,0
2015,7,NH,0,0.42,100,0,0
2015,7,AZ,0,0.58,15,0,0
2015,8,IA,1,4.97,300,0,0
2015,8,IL,1,7.51,300,0,0
2015,8,MI,1,6.95,100,0,0
2015,8,NE,0,0.1,10,0,0
2015,8,NE,0,0.1,10,0,0
2015,8,FL,0,0.1,10,0,0
2015,8,FL,0,0.04,1,0,0
2015,8,VA,0,1.76,25,0,0
2015,8,AL,0,1.92,250,0,0
2015,8,AL,1,0.39,50,7,0
2015,8,CA,1,3.98,900,2,0
2015,8,MN,0,0.1,15,0,0
2015,8,MN,0,0.15,15,0,0
2015,8,MN,0,0.09,25,0,0
2015,8,MN,0,0.09,25,0,0
2015,8,MN,0,0.58,25,0,0
2015,8,MN,1,1.95,440,0,0
2015,8,SD,0,0.6,50,0,0
2015,8,SD,0,0.84,50,0,0
2015,8,FL,0,0.45,50,0,0
2015,8,KS,0,0.23,50,0,0
2015,8,NE,1,2.16,238,0,0
2015,8,SD,1,1.45,33,0,0
2015,8,SD,0,0.32,50,0,0
2015,8,PA,0,0.58,60,0,0
2015,8,WI,0,0.98,50,0,0
2015,8,FL,0,0.25,20,0,0
2015,8,CO,0,0.01,50,0,0
2015,8,CO,0,0.01,50,0,0
2015,8,CO,0,0.01,50,0,0
2015,8,CO,1,0.01,100,0,0
2015,8,CO,1,0.01,100,0,0
2015,8,MS,0,2.77,100,0,0
2015,8,IA,0,0.05,20,0,0
2015,8,IL,0,0.03,25,0,0
2015,8,IL,0,0.04,25,0,0
2015,8,IL,0,2.01,75,0,0
2015,8,IL,0,3.19,75,0,0
2015,8,IL,0,0.24,75,0,0
2015,8,WI,0,0.64,25,0,0
2015,8,WI,1,4.93,75,0,0
2015,8,WI,1,2.47,50,0,0
2015,8,PA,1,0.19,100,0,0
2015,8,KS,0,0.15,40,0,0
2015,8,AZ,0,0.43,15,0,0
2015,9,MI,1,8.93,75,0,0
2015,9,IL,0,0.21,75,0,0
2015,9,KS,1,3.46,50,0,0
2015,9,FL,0,2.55,33,0,0
2015,9,FL,0,2.32,40,0,0
2015,9,IL,1,2.6,50,0,0
2015,9,KS,1,9.26,100,1,0
2015,9,MO,0,2.27,25,0,0
2015,9,MO,1,5.19,100,0,0
2015,9,AZ,0,0.62,25,0,0
2015,9,NE,0,1.53,50,0,0
2015,9,SC,2,6.85,880,0,0
2015,9,TX,0,0.31,25,0,0
2015,9,TX,0,0.36,50,0,0
2015,9,FL,0,0.06,10,0,0
2015,9,MD,0,4.4,75,0,0
2015,9,PA,1,2.53,75,0,0
2015,10,FL,0,0.39,30,0,0
2015,10,AZ,0,0.56,50,0,0
2015,10,NM,0,1.7,10,0,0
2015,10,CA,0,0.04,50,0,0
2015,10,AZ,0,6.93,10,0,0
2015,10,IA,0,0.15,50,0,0
2015,10,IA,0,0.23,50,0,0
2015,10,IA,0,0.15,50,0,0
2015,10,IA,0,0.23,50,0,0
2015,10,IA,0,0.17,50,0,0
2015,10,IA,0,0.26,50,0,0
2015,10,IA,0,3.52,45,0,0
2015,10,TX,0,0.57,30,0,0
2015,10,LA,0,0.75,50,1,0
2015,10,LA,0,0.09,50,0,0
2015,10,TX,0,2.78,100,0,0
2015,10,TX,0,1.61,25,1,0
2015,10,TX,1,0.65,25,0,0
2015,10,TX,1,2.28,440,0,0
2015,10,TX,2,5.26,440,0,0
2015,10,TX,2,8.3,440,0,0
2015,10,LA,0,4.81,50,0,0
2015,10,LA,1,2.07,140,0,0
2015,10,LA,1,7.03,550,0,0
2015,10,LA,1,2.41,75,0,0
2015,10,MS,0,1.11,50,0,0
2015,10,MS,0,4.53,100,0,0
2015,10,MS,1,1.61,200,0,0
2015,10,MS,1,0.47,75,0,0
2015,10,TX,0,1.0,40,0,0
2015,10,TX,0,0.92,40,0,0
2015,10,TX,0,3.69,50,0,0
2015,10,TX,0,0.76,30,0,0
2015,10,TX,0,0.21,50,0,0
2015,10,TX,0,3.3,50,0,0
2015,10,TX,1,1.2,40,0,0
2015,10,TX,1,0.93,30,2,0
2015,10,TX,1,0.21,40,3,0
2015,10,TX,2,4.23,50,0,0
2015,10,TX,2,4.76,150,0,0
2015,11,GA,0,0.08,50,0,0
2015,11,GA,0,0.03,25,0,0
2015,11,FL,1,6.2,50,0,0
2015,11,GA,0,2.5,50,0,0
2015,11,GA,0,0.1,50,0,0
2015,11,GA,1,1.63,50,0,0
2015,11,GA,1,0.77,50,0,0
2015,11,OK,0,2.5,100,0,0
2015,11,OK,1,4.25,256,0,0
2015,11,TX,0,3.87,40,0,0
2015,11,MI,0,0.61,25,0,0
2015,11,MI,0,1.21,75,0,0
2015,11,MI,1,3.64,150,0,0
2015,11,IA,0,0.57,50,0,0
2015,11,IA,0,1.49,40,0,0
2015,11,IA,0,5.72,70,0,0
2015,11,IA,0,2.97,160,0,0
2015,11,IA,0,3.19,75,0,0
2015,11,IA,0,0.6,15,0,0
2015,11,IA,0,2.59,150,0,0
2015,11,IA,0,1.86,100,0,0
2015,11,IA,1,10.21,150,0,0
2015,11,IA,1,21.8,450,0,0
2015,11,IA,1,12.18,280,0,0
2015,11,IA,1,11.17,200,0,0
2015,11,IA,1,10.07,75,0,0
2015,11,IA,1,11.28,100,0,0
2015,11,IA,1,4.38,100,1,0
2015,11,IA,1,24.64,130,0,0
2015,11,IA,1,2.37,100,0,0
2015,11,IA,2,13.03,190,0,0
2015,11,IA,2,6.6,150,0,0
2015,11,IL,0,0.1,25,0,0
2015,11,IL,1,4.23,50,0,0
2015,11,MO,0,0.25,40,0,0
2015,11,MO,1,2.52,75,0,0
2015,11,CA,1,3.04,150,0,0
2015,11,KS,0,0.13,25,0,0
2015,11,KS,0,4.6,50,0,0
2015,11,KS,0,2.72,25,0,0
2015,11,KS,0,1.83,25,0,0
2015,11,KS,0,1.66,100,0,0
2015,11,KS,1,18.47,300,0,0
2015,11,KS,1,6.33,100,0,0
2015,11,KS,1,3.93,200,0,0
2015,11,KS,1,6.0,100,0,0
2015,11,KS,1,3.85,400,0,0
2015,11,KS,1,18.45,400,0,0
2015,11,KS,1,16.08,810,0,0
2015,11,KS,1,0.8,100,0,0
2015,11,KS,1,5.31,460,0,0
2015,11,KS,2,16.52,1500,0,0
2015,11,KS,2,14.94,500,0,0
2015,11,KS,3,51.26,2000,0,0
2015,11,OK,0,4.22,100,0,0
2015,11,OK,1,8.93,500,0,0
2015,11,OK,1,3.25,200,0,0
2015,11,OK,2,27.2,400,0,0
2015,11,TX,0,0.11,50,0,0
2015,11,TX,0,0.4,50,0,0
2015,11,TX,0,0.26,50,0,0
2015,11,TX,0,0.22,50,0,0
2015,11,TX,0,3.66,100,0,0
2015,11,TX,0,0.56,50,0,0
2015,11,TX,0,7.21,50,0,0
2015,11,TX,0,0.38,50,0,0
2015,11,TX,0,4.69,100,0,0
2015,11,TX,1,5.78,200,0,0
2015,11,TX,1,5.18,400,0,0
2015,11,TX,1,16.0,300,0,0
2015,11,TX,1,43.03,200,0,0
2015,11,TX,1,14.59,70,0,0
2015,11,TX,2,10.42,175,0,0
2015,11,TX,2,5.57,100,0,0
2015,11,TX,3,31.86,750,0,0
2015,11,TX,3,10.92,500,0,0
2015,11,MS,1,1.9,50,0,0
2015,11,MS,1,8.73,440,0,0
2015,11,MS,1,2.98,250,0,0
2015,11,MS,1,3.54,200,0,0
2015,11,OK,1,4.7,300,0,0
2015,11,TX,0,0.9,30,0,0
2015,11,TX,1,3.07,50,0,0
2015,11,TX,1,9.25,50,0,0
2015,11,FL,0,0.01,25,0,0
2015,11,FL,0,0.07,50,0,0
2015,11,FL,0,2.67,50,0,0
2015,11,GA,0,0.12,100,0,0
2015,11,GA,1,0.19,200,0,0
2015,11,GA,1,2.64,200,1,0
2015,11,MS,0,0.46,75,0,0
2015,11,MS,0,9.16,250,0,0
2015,11,MS,0,2.2,50,0,0
2015,11,MS,1,7.27,400,0,0
2015,11,MS,1,8.11,500,0,0
2015,11,MS,1,7.35,250,0,0
2015,11,MS,1,2.47,300,0,0
2015,11,MS,1,2.21,300,0,0
2015,11,MS,1,1.69,150,0,0
2015,12,WA,1,0.82,528,0,0
2015,12,OK,1,3.3,250,0,0
2015,12,OK,2,7.32,600,3,0
2015,12,TX,0,5.32,775,2,0
2015,12,TX,0,0.04,50,0,0
2015,12,TX,1,1.02,187,0,0
2015,12,TX,1,0.1,50,0,0
2015,12,TX,2,1.79,150,0,0
2015,12,TX,2,2.24,100,0,0
2015,12,LA,1,4.5,30,1,0
2015,12,LA,1,4.26,30,0,0
2015,12,AL,2,14.87,400,1,0
2015,12,AR,1,0.18,75,0,0
2015,12,AR,2,4.65,100,0,0
2015,12,IA,1,2.25,50,0,0
2015,12,IA,1,1.1,25,0,0
2015,12,IL,0,6.0,50,0,0
2015,12,IL,0,10.62,50,0,0
2015,12,IL,1,5.03,200,0,0
2015,12,IL,1,4.28,100,0,0
2015,12,IL,1,1.58,100,0,0
2015,12,IL,1,10.7,50,0,0
2015,12,IN,0,2.05,50,0,0
2015,12,IN,0,3.25,30,0,0
2015,12,IN,1,0.3,40,0,0
2015,12,IN,1,0.7,140,0,0
2015,12,IN,1,0.78,50,0,0
2015,12,KY,1,3.75,420,3,0
2015,12,MI,1,1.96,100,0,0
2015,12,MO,1,6.0,100,0,0
2015,12,MO,1,2.95,50,0,0
2015,12,MO,1,3.04,75,0,0
2015,12,MS,1,3.93,80,0,0
2015,12,MS,3,61.57,800,28,2
2015,12,MS,4,75.09,1300,36,9
2015,12,OH,0,0.03,20,0,0
2015,12,SC,0,0.2,100,0,0
2015,12,TN,1,1.21,50,0,0
2015,12,TN,2,8.37,250,0,0
2015,12,TN,2,14.92,500,0,2
2015,12,TN,3,48.38,800,4,0
2015,12,WV,0,0.18,25,0,0
2015,12,AL,0,3.6,100,0,0
2015,12,AL,0,3.16,125,0,0
2015,12,CA,0,0.23,30,0,0
2015,12,CA,1,6.21,100,0,0
2015,12,GA,0,0.2,180,0,0
2015,12,AL,0,4.98,185,0,0
2015,12,AL,2,0.88,130,0,0
2015,12,MS,0,0.74,50,0,0
2015,12,TN,1,0.48,75,0,0
2015,12,OK,0,0.1,20,0,0
2015,12,TX,0,2.76,50,0,0
2015,12,TX,0,0.9,40,0,0
2015,12,TX,0,0.69,75,0,0
2015,12,TX,0,1.6,80,0,0
2015,12,TX,0,0.36,25,0,0
2015,12,TX,0,1.58,50,0,0
2015,12,TX,0,5.08,150,0,0
2015,12,TX,1,4.47,300,0,0
2015,12,TX,1,5.21,100,2,1
2015,12,TX,2,5.29,300,119,2
2015,12,TX,3,8.52,125,46,0
2015,12,TX,4,13.04,550,468,10
2015,12,AR,1,7.1,100,0,0
2015,12,AR,1,0.84,350,0,0
2015,12,AR,1,7.22,400,0,0
2015,12,AR,1,3.85,353,0,0
2015,12,AR,1,7.11,200,0,0
2015,12,AR,1,5.74,150,0,0
2015,12,LA,1,0.09,41,0,0
2015,12,LA,1,2.27,144,0,0
2015,12,LA,1,0.17,21,0,0
2015,12,TX,0,2.93,75,0,0
2015,12,TX,1,7.98,1338,0,0
2015,12,TX,1,1.25,200,0,0
2015,12,TX,2,7.78,300,0,0
2015,12,AR,2,5.75,40,0,0
2015,12,FL,1,0.78,75,0,0
2015,12,LA,1,1.94,100,0,0
2015,12,LA,1,0.6,150,0,0
2015,12,MS,1,5.59,100,0,0
2015,12,NC,0,0.9,75,0,0
2016,1,CA,0,0.61,20,0,0
2016,1,FL,0,0.09,20,0,0
2016,1,FL,2,3.35,182,3,0
2016,1,FL,1,0.19,45,0,0
2016,1,FL,1,0.8,75,0,0
2016,1,FL,2,1.15,350,2,0
2016,1,FL,2,9.2,300,4,2
2016,1,LA,1,0.24,50,0,0
2016,1,MS,0,3.03,50,0,0
2016,1,MS,0,2.09,75,0,0
2016,1,MS,1,5.34,200,0,0
2016,1,MS,1,3.89,300,0,0
2016,1,MS,2,6.46,530,0,0
2016,1,FL,0,3.03,50,0,0
2016,1,FL,0,1.17,50,0,0
2016,1,FL,1,2.29,35,2,0
2016,1,FL,0,7.12,10,0,0
2016,2,AL,0,4.18,1400,0,0
2016,2,AL,1,6.12,500,0,0
2016,2,AL,1,4.13,400,0,0
2016,2,AL,2,26.2,1200,1,0
2016,2,MS,1,7.13,150,0,0
2016,2,MS,1,6.59,150,0,0
2016,2,MS,1,0.68,50,0,0
2016,2,MS,2,21.23,880,0,0
2016,2,MS,2,18.52,300,0,0
2016,2,TN,1,2.64,100,1,0
2016,2,GA,0,5.7,300,0,0
2016,2,NC,0,1.03,50,0,0
2016,2,NC,1,1.67,100,0,0
2016,2,SC,0,0.69,75,0,0
2016,2,AL,0,2.46,75,0,0
2016,2,AL,0,7.09,250,0,0
2016,2,AL,1,4.53,50,1,0
2016,2,AL,1,4.98,400,0,0
2016,2,AL,1,6.8,400,0,0
2016,2,AL,2,2.19,250,0,0
2016,2,FL,3,16.45,300,3,0
2016,2,LA,0,0.32,20,0,0
2016,2,LA,0,0.78,10,0,0
2016,2,MS,0,0.52,50,0,0
2016,2,MS,0,2.1,100,0,0
2016,2,MS,1,1.88,300,0,0
2016,2,MS,1,2.51,200,0,0
2016,2,MS,1,5.0,250,2,0
2016,2,MS,1,2.72,250,0,0
2016,2,MS,1,14.62,350,0,0
2016,2,MS,2,30.34,250,0,0
2016,2,FL,0,4.0,10,0,0
2016,2,FL,0,6.72,50,0,0
2016,2,FL,0,1.87,50,0,0
2016,2,FL,1,1.77,75,0,0
2016,2,FL,1,3.47,50,0,0
2016,2,FL,1,3.78,150,0,0
2016,2,NC,1,4.23,167,0,0
2016,2,AL,0,4.8,150,0,0
2016,2,AL,0,2.76,200,0,0
2016,2,AL,0,0.4,100,0,0
2016,2,AL,1,2.22,300,0,0
2016,2,AL,1,4.83,200,0,0
2016,2,AL,1,1.63,350,0,0
2016,2,AL,1,3.66,900,0,0
2016,2,AL,1,1.09,300,0,0
2016,2,AL,1,0.5,150,0,0
2016,2,FL,1,2.68,100,0,0
2016,2,FL,3,2.99,300,3,0
2016,2,GA,1,2.24,350,0,0
2016,2,GA,1,5.09,200,0,0
2016,2,LA,0,0.58,50,0,0
2016,2,LA,0,3.32,50,0,0
2016,2,LA,0,1.61,200,0,0
2016,2,LA,0,0.3,50,0,0
2016,2,LA,0,1.03,200,0,0
2016,2,LA,0,0.38,25,0,0
2016,2,LA,0,1.5,75,0,0
2016,2,LA,1,2.62,50,0,0
2016,2,LA,1,3.15,250,0,0
2016,2,LA,2,4.33,625,0,0
2016,2,LA,2,4.69,250,17,0
2016,2,LA,2,12.95,350,75,2
2016,2,LA,3,7.78,350,0,0
2016,2,MS,0,0.1,25,0,0
2016,2,MS,0,1.15,100,0,0
2016,2,MS,0,0.62,40,0,0
2016,2,MS,0,3.92,75,0,0
2016,2,MS,1,0.46,75,0,0
2016,2,MS,1,9.52,150,0,0
2016,2,MS,1,5.15,200,0,0
2016,2,MS,1,1.42,75,0,0
2016,2,MS,1,1.51,75,0,0
2016,2,MS,1,0.03,75,0,0
2016,2,MS,1,1.6,150,0,0
2016,2,MS,2,5.63,100,0,1
2016,2,TX,0,2.02,30,0,0
2016,2,AL,0,1.11,80,0,0
2016,2,FL,0,0.92,30,0,0
2016,2,FL,0,0.22,50,0,0
2016,2,FL,1,8.58,50,0,0
2016,2,FL,1,2.72,100,1,0
2016,2,GA,1,0.2,75,0,0
2016,2,GA,1,12.81,400,0,0
2016,2,MD,0,6.55,75,0,0
2016,2,NC,0,0.54,150,0,0
2016,2,NC,0,1.01,75,0,0
2016,2,NC,0,0.48,50,0,0
2016,2,NC,1,0.17,100,0,0
2016,2,NC,1,0.43,30,0,0
2016,2,NC,2,5.07,125,0,0
2016,2,PA,1,1.09,100,0,0
2016,2,PA,2,4.87,400,0,0
2016,2,SC,0,8.89,70,0,0
2016,2,VA,0,0.43,125,0,0
2016,2,VA,0,4.42,350,0,0
2016,2,VA,1,1.4,800,0,0
2016,2,VA,1,5.0,150,0,0
2016,2,VA,1,6.06,150,0,0
2016,2,VA,1,4.01,150,0,0
2016,2,VA,1,8.86,300,8,3
2016,2,VA,3,30.34,500,25,0
2016,2,VA,3,16.89,400,7,1
2016,3,AL,0,2.99,80,0,0
2016,3,AL,0,3.08,100,0,0
2016,3,AL,2,5.59,465,4,0
2016,3,AL,1,0.14,25,0,0
2016,3,TX,1,2.15,300,0,0
2016,3,TX,0,0.29,100,0,0
2016,3,TX,0,0.37,160,0,0
2016,3,TX,0,0.01,40,0,0
2016,3,TX,0,1.89,70,0,0
2016,3,TX,0,0.21,100,0,0
2016,3,TX,0,1.5,50,0,0
2016,3,TX,0,5.3,80,0,0
2016,3,TX,1,2.19,100,0,0
2016,3,TX,1,0.15,40,0,0
2016,3,TX,1,1.91,150,0,0
2016,3,TX,1,1.7,185,0,0
2016,3,MS,0,1.22,80,0,0
2016,3,KY,0,0.32,50,0,0
2016,3,AR,0,1.71,50,0,0
2016,3,AR,0,0.56,50,0,0
2016,3,AR,0,1.29,50,0,0
2016,3,AR,0,1.22,50,0,0
2016,3,AR,0,2.88,100,0,0
2016,3,AR,0,3.79,125,0,0
2016,3,AR,1,4.81,850,0,0
2016,3,AR,1,1.7,180,0,0
2016,3,AR,1,1.96,125,0,0
2016,3,AR,1,8.96,300,1,0
2016,3,MS,0,0.51,50,0,0
2016,3,OH,0,0.75,100,0,0
2016,3,OH,0,0.68,60,0,0
2016,3,OH,1,1.14,75,0,0
2016,3,OH,1,2.98,40,0,0
2016,3,OH,1,2.25,150,0,0
2016,3,IA,0,0.03,50,0,0
2016,3,IA,0,1.17,50,0,0
2016,3,IA,1,1.35,75,3,0
2016,3,IA,1,3.38,300,0,0
2016,3,IL,0,3.68,200,0,0
2016,3,IL,0,1.76,50,0,0
2016,3,IL,1,8.27,400,0,0
2016,3,IL,1,3.62,75,0,0
2016,3,IL,2,8.23,400,0,0
2016,3,IL,2,4.78,200,10,0
2016,3,IL,2,7.55,440,0,0
2016,3,FL,0,0.17,50,0,0
2016,3,MO,1,3.83,200,0,0
2016,3,OK,2,11.1,800,4,0
2016,3,TX,0,0.63,40,0,0
2016,3,AL,0,0.38,50,0,0
2016,3,IN,0,0.09,50,0,0
2016,3,IN,0,0.94,100,0,0
2016,3,IN,0,0.51,50,0,0
2016,3,LA,1,0.14,10,0,0
2016,3,MI,0,1.34,150,0,0
2016,3,KY,0,3.4,100,0,0
2016,3,KY,0,4.87,75,0,0
2016,3,KY,2,15.46,200,0,0
2016,3,TN,1,2.01,100,0,0
2016,3,AR,1,1.44,100,0,0
2016,3,AR,1,3.61,150,1,0
2016,3,KS,0,0.5,50,0,0
2016,3,OK,0,2.5,100,0,0
2016,3,OK,1,2.7,120,0,0
2016,3,OK,2,20.0,800,7,0
2016,3,OK,2,6.4,550,0,0
2016,3,AL,0,1.88,400,0,0
2016,3,AL,0,2.09,50,0,0
2016,3,AL,1,2.88,350,0,0
2016,3,AL,1,3.72,650,0,0
2016,3,AL,1,3.7,500,0,0
2016,3,AL,1,0.32,275,0,0
2016,3,AL,2,9.55,200,0,0
2016,3,GA,0,0.29,50,0,0
2016,3,IN,0,3.11,120,0,0
2016,3,IN,1,0.14,30,0,0
2016,3,IN,1,0.51,30,0,0
2016,3,IN,1,0.74,60,0,0
2016,3,KY,1,2.97,250,0,0
2016,3,LA,1,0.18,50,0,0
2016,3,LA,1,4.6,250,0,0
2016,3,MS,1,1.44,50,0,0
2016,3,MS,1,7.78,600,0,0
2016,3,TN,0,3.49,350,0,0
2016,3,TN,0,0.71,50,0,0
2016,3,TN,1,1.46,75,0,0
2016,4,GA,0,1.35,300,0,0
2016,4,GA,0,0.61,60,0,0
2016,4,GA,1,4.86,350,0,0
2016,4,GA,1,2.3,300,0,0
2016,4,GA,1,7.81,1232,0,0
2016,4,GA,1,2.46,880,0,0
2016,4,AL,0,6.01,250,0,0
2016,4,AL,0,3.03,300,0,0
2016,4,AL,0,0.77,50,0,0
2016,4,AL,0,0.72,250,0,0
2016,4,AL,0,4.71,200,0,0
2016,4,AL,0,5.37,200,0,0
2016,4,AL,0,1.32,75,0,0
2016,4,AL,1,7.49,200,0,0
2016,4,AL,2,7.74,250,0,0
2016,4,GA,0,0.16,50,0,0
2016,4,FL,0,3.08,50,0,0
2016,4,FL,0,0.13,50,0,0
2016,4,FL,0,0.79,50,0,0
2016,4,GA,0,5.09,300,0,0
2016,4,GA,2,15.8,250,5,0
2016,4,AR,0,1.18,25,0,0
2016,4,CO,-9,3.85,150,0,0
2016,4,CO,-9,0.5,100,0,0
2016,4,CO,-9,1.2,100,0,0
2016,4,CO,-9,0.59,100,0,0
2016,4,KS,0,3.5,400,0,0
2016,4,KS,1,1.8,125,0,0
2016,4,OK,0,1.07,50,0,0
2016,4,OK,0,0.91,50,0,0
2016,4,OK,0,1.0,50,0,0
2016,4,OK,0,0.78,25,0,0
2016,4,OK,1,1.07,60,0,0
2016,4,TX,0,0.8,50,0,0
2016,4,TX,0,0.11,40,0,0
2016,4,TX,0,0.92,250,0,0
2016,4,TX,0,0.75,150,0,0
2016,4,TX,0,0.01,50,0,0
2016,4,TX,0,1.23,50,0,0
2016,4,TX,0,0.91,300,0,0
2016,4,TX,0,0.47,30,0,0
2016,4,TX,0,0.02,20,0,0
2016,4,TX,0,0.23,30,0,0
2016,4,TX,0,0.14,30,0,0
2016,4,MO,0,2.01,15,0,0
2016,4,TX,0,6.54,400,0,0
2016,4,CA,0,0.24,15,0,0
2016,4,KS,0,3.5,50,0,0
2016,4,KS,0,2.93,50,0,0
